ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Level,Countries,Family_ID,Language_ID,Closest_ISO369P3code,First_Year_Of_Documentation,Last_Year_Of_Documentation,Is_Isolate
hata1242,Hatam-Mansim,,-1.025182,134.024058,hata1242,,family,,,,,,,
ural1272,Uralic,,59.06037711558321,44.77233536044734,ural1272,,family,,,,,,,
waor1240,Waorani,South America,-1.12312,-76.683,waor1240,auc,language,EC,,,auc,,,true
sepi1257,Sepik,,-4.051444534429929,142.19487024611354,sepi1257,,family,,,,,,,
west2434,Western Daly,,-13.782544587526793,130.15187409923834,west2434,,family,,,,,,,
maba1274,Maban,,13.081883833333332,20.870880916666664,maba1274,,family,,,,,,,
tana1288,Tanahmerah,Papunesia,-2.5523,133.18,tana1288,tcm,language,ID,,,tcm,,,true
haid1248,Haida,North America,53.63306599999999,-132.0436285,haid1248,hai,family,CA,,,hai,,,
kwer1242,Greater Kwerba,,-1.9699278360835717,138.42556460133818,kwer1242,,family,,,,,,,
karo1304,Karuk,North America,41.8228,-123.315,karo1304,kyh,language,US,,,kyh,,,true
odia1239,Odiai,Papunesia,-3.82276,141.336,odia1239,bhf,language,PG,,,bhf,,,true
nada1235,Naduhup,,-0.5473300000000001,-67.43222499999999,nada1235,,family,,,,,,,
lepk1239,Lepki-Murkim-Kembra,,-4.0240100000000005,140.60366666666667,lepk1239,,family,,,,,,,
cent2045,Jalaa,Africa,9.59433,11.5853,cent2045,cet,language,NG,,,cet,,2010,true
yuki1242,Yuki-Wappo,,39.04445,-122.898,yuki1242,,family,,,,,,,
nilo1247,Nilotic,,3.0381395153538513,33.47151992925147,nilo1247,,family,,,,,,,
dizo1235,Dizoid,,6.690913333333333,35.74673333333334,dizo1235,,family,,,,,,,
inan1242,Inanwatan,,-1.520928643999923,131.62875410200002,inan1242,,family,,,,,,,
toto1251,Totonacan,,20.474722916666664,-97.66139791666667,toto1251,,family,,,,,,,
atla1278,Atlantic-Congo,,9.28559790068522,-8.217255253893441,atla1278,,family,,,,,,,
quec1387,Quechuan,,-8.890636658639423,-75.82663489653162,quec1387,,family,,,,,,,
taus1253,Taushiro,South America,-3.22497,-75.5603,taus1253,trr,language,PE,,,trr,,,true
lowe1423,Lower Sepik,,-4.269621666666667,143.66516666666666,lowe1423,,family,,,,,,,
misu1242,Misumalpan,,14.308199,-84.901933375,misu1242,,family,,,,,,,
wara1303,Warao,South America,7.50851,-59.3528,wara1303,wba,language,GY;SR;VE,,,wba,,,true
arti1236,Artificial Language,,,,arti1236,,family,,,,,,,
fura1235,Furan,,13.39915,22.26565,fura1235,,family,,,,,,,
vile1241,Vilela,South America,-27.4063,-58.9661,vile1241,vil,language,AR,,,vil,,2003,true
kara1289,Karankawa,North America,28.9082,-96.4856,kara1289,zkk,language,US,,,zkk,1689,1858,true
yera1243,Yerakai,Papunesia,-4.28828,142.947,yera1243,yra,language,PG,,,yra,,,true
pala1350,Palaihnihan,,40.7625,-120.926,pala1350,,family,,,,,,,
hrus1242,Hruso,Eurasia,27.27,92.63,hrus1242,hru,language,IN,,,hru,,,true
sino1245,Sino-Tibetan,,28.205796673213694,97.72824370629075,sino1245,,family,,,,,,,
hibi1242,Hibito-Cholon,,-7.90731,-76.83105,hibi1242,,family,,,,,,,
leng1261,Lengua-Mascoy,,-22.58419283552177,-58.33805777850725,leng1261,,family,,,,,,,
unat1236,Unattested,,,,unat1236,,family,,,,,,,
anem1249,Anem,Papunesia,-5.54836,148.993,anem1249,anz,language,PG,,,anz,,,true
bira1253,Ongota,Africa,5.29807,37.025,bira1253,bxe,language,ET,,,bxe,,,true
yuru1243,Yurumanguí,South America,3.436864,-76.522636,yuru1243,,language,CO,,,,,1768,true
namb1299,Nambiquaran,,-13.275222541666666,-60.12053629166667,namb1299,,family,,,,,,,
chuk1271,Chukotko-Kamchatkan,,60.37144633333333,163.94883833333333,chuk1271,,family,,,,,,,
anda1286,Andaqui,South America,2.74999,-76.0,anda1286,ana,language,CO,,,ana,,1975,true
gong1255,Ta-Ne-Omotic,,7.564085692243581,36.385061221066024,gong1255,,family,,,,,,,
coos1248,Coosan,,43.37867898182487,-124.2147615037506,coos1248,,family,,,,,,,
araw1282,Arawan,,-6.3069066666666656,-66.69510833333332,araw1282,,family,,,,,,,
dibi1240,Dibiyaso,Papunesia,-7.82096,142.779,dibi1240,dby,language,PG,,,dby,,,true
savo1255,Savosavo,Papunesia,-9.12853,159.814,savo1255,svs,language,SB,,,svs,,,true
paho1240,Pahoturi,,-8.922485,142.41649999999998,paho1240,,family,,,,,,,
taua1242,Tauade,Papunesia,-8.3486,147.094,taua1242,ttd,language,PG,,,ttd,,,true
lafo1243,Lafofa,Africa,10.3357,30.7331,lafo1243,laf,language,SD,,,laf,,,true
zamu1243,Zamucoan,,-19.82757475,-59.014548250000004,zamu1243,,family,,,,,,,
daju1249,Dajuic,,10.94311949905767,26.570779698290433,daju1249,,family,,,,,,,
jara1244,Jarawa-Onge,,11.360744533000059,92.61963951900003,jara1244,,family,,,,,,,
otii1244,Oti,South America,-24.3153231,-50.5580261,otii1244,oti,language,BR,,,oti,,1925,true
nyul1248,Nyulnyulan,,-17.31267110899999,122.98263951616667,nyul1248,,family,,,,,,,
nort1547,Northern Daly,,-12.956900000000001,130.67,nort1547,,family,,,,,,,
taik1256,Tai-Kadai,,21.870315182800983,107.89775505385055,taik1256,,family,,,,,,,
iroq1247,Iroquoian,,39.24798437928105,-79.59238130908925,iroq1247,,family,,,,,,,
rash1249,Rashad,,11.99345,31.020899999999997,rash1249,,family,,,,,,,
abkh1242,Abkhaz-Adyge,,43.692403000000006,40.8701525,abkh1242,,family,,,,,,,
kuja1239,Kujarge,Africa,11.7473,22.1956,kuja1239,vkj,language,TD,,,vkj,,,true
kwaz1243,Kwaza,South America,-11.6667,-61.1833,kwaz1243,xwa,language,BR,,,xwa,,,true
kond1302,Konda-Yahadian,,-1.88476,132.078,kond1302,,family,,,,,,,
yetf1238,Yetfa,Papunesia,-4.05884,140.653,yetf1238,yet,language,ID;PG,,,yet,,,true
sent1261,Sentanic,,-2.4622525,140.336875,sent1261,,family,,,,,,,
char1238,Charruan,,-34.133396333333344,-56.137959,char1238,,family,,,,,,,
kute1249,Kutenai,North America,48.7892,-115.065,kute1249,kut,language,CA;US,,,kut,,,true
mawe1251,Mawes,Papunesia,-2.36944,139.752,mawe1251,mgk,language,ID,,,mgk,,,true
yuwa1244,Hoti,South America,5.63879,-65.4267,yuwa1244,yau,language,VE,,,yau,,,true
kiow1265,Kiowa-Tanoan,,35.437165791666665,-104.46284583333332,kiow1265,,family,,,,,,,
jica1245,Jicaquean,,15.047799999999999,-87.5386,jica1245,,family,,,,,,,
kuna1268,Kunama,Africa,14.5879,37.5292,kuna1268,kun,language,ER;ET;SD,,,kun,,,true
chim1311,Chimakuan,North America,47.632,-123.079,chim1311,,family,US,,,,,,
ticu1244,Ticuna-Yuri,,-2.5108855,-69.92852049999999,ticu1244,,family,,,,,,,
coto1248,Cotoname,North America,25.9116,-97.3956,coto1248,xcn,language,MX,,,xcn,,1875,true
tsim1258,Tsimshian,,53.867765000000006,-128.59027250000003,tsim1258,,family,,,,,,,
nucl1710,Nuclear-Macro-Je,,-16.06243178372748,-52.65639822825984,nucl1710,,family,,,,,,,
mair1253,Mairasic,,-3.5164766666666663,134.41866666666667,mair1253,,family,,,,,,,
kart1248,Kartvelian,,42.390201250000004,42.6243925,kart1248,,family,,,,,,,
sout1293,South-Eastern Tasmanian,,-43.180844,147.0666505,sout1293,,family,,,,,,,
tuuu1241,Tuu,,-27.316607222222224,21.901481055555553,tuuu1241,,family,,,,,,,
guac1239,Guachi,South America,-19.5572257,-57.5663223,guac1239,,language,BR,,,,,1900,true
arau1255,Araucanian,,-39.4043,-72.02199999999999,arau1255,,family,,,,,,,
xuku1239,Xukurú,South America,-8.6606156,-37.0869089,xuku1239,xoo,language,BR,,,xoo,,1965,true
daga1274,Dagan,,-9.755771557860562,149.4751916726587,daga1274,,family,,,,,,,
anga1289,Angan,,-7.161040826980455,146.14797340650165,anga1289,,family,,,,,,,
abun1252,Abun,Papunesia,-0.57073,132.416,abun1252,kgr,language,ID,,,kgr,,,true
wash1253,Washo,North America,38.8184,-119.64,wash1253,was,language,US,,,was,,,true
musk1252,Muskogean,,31.685553333333328,-87.61149777777779,musk1252,,family,,,,,,,
elam1244,Elamite,Eurasia,31.1833,48.2333,elam1244,elx,language,IR,,,elx,,-2250,true
choc1280,Chocoan,,6.733067083333334,-76.96017,choc1280,,family,,,,,,,
bora1262,Boran,,-1.4327294999999998,-72.340983,bora1262,,family,,,,,,,
west1493,West Bird's Head,,-1.2473341666666666,131.61233333333334,west1493,,family,,,,,,,
nyim1244,Nyimang,,12.272649999999997,30.09715,nyim1244,,family,,,,,,,
tequ1244,Tequistlatecan,,16.179875,-95.68445,tequ1244,,family,,,,,,,
tura1263,Turama-Kikori,,-7.226213333333334,143.99263166666668,tura1263,,family,,,,,,,
lake1255,Lakes Plain,,-2.948737519257649,137.70211040561608,lake1255,,family,,,,,,,
rama1271,Ramanos,South America,-14.3019482,-67.3590894,rama1271,,language,BO,,,,,1794,true
kuli1252,Kuliak,,3.3278774999999996,34.2493525,kuli1252,,family,,,,,,,
kano1245,Kanoê,South America,-12.1789,-64.5812,kano1245,kxo,language,BR,,,kxo,,,true
mang1423,Mangarrayi-Maran,,-14.839683333333333,134.22533333333337,mang1423,,family,,,,,,,
burm1264,Burmeso,Papunesia,-2.47582,138.203,burm1264,bzu,language,ID,,,bzu,,,true
chon1248,Chono,South America,-44.298692,-73.879395,chon1248,,language,CL,,,,1609,1787,true
coch1271,Cochimi-Yuman,,30.494874103000086,-114.63059863899991,coch1271,,family,,,,,,,
drav1251,Dravidian,,22.000694930590036,79.45764897410312,drav1251,,family,,,,,,,
bosa1245,Bosavi,,-6.336264377865483,142.68752318154966,bosa1245,,family,,,,,,,
puri1261,Puri-Coroado,,-21.21983,-44.1616695,puri1261,,family,,,,,,,
kung1259,Kungarakany,Australia,-12.7,130.881,kung1259,ggk,language,AU,,,ggk,,1989,true
kere1287,Keresan,,35.24745,-106.98499999999999,kere1287,,family,,,,,,,
bilu1245,Bilua,Papunesia,-7.92388,156.663,bilu1245,blb,language,PG;SB,,,blb,,,true
puel1244,Puelche,South America,-42.223,-68.666,puel1244,pue,language,AR,,,pue,1829,1956,true
iber1250,Iberian,Eurasia,40.624,0.212401,iber1250,xib,language,ES,,,xib,-400,100,true
kunz1244,Kunza,South America,-23.0,-69.0,kunz1244,kuz,language,CL,,,kuz,,1978,true
laal1242,Laal,Africa,10.0063,17.6143,laal1242,gdm,language,TD,,,gdm,,,true
alse1251,Alsea-Yaquina,North America,44.408,-123.94,alse1251,aes,language,US,,,aes,,1942,true
gumu1250,Gumuz,,10.9021,35.64815,gumu1250,,family,,,,,,,
tama1329,Tamaic,,14.1199,22.072200000000002,tama1329,,family,,,,,,,
mong1349,Mongolic-Khitan,,42.9470043223832,106.42138010513067,mong1349,,family,,,,,,,
aust1305,Austroasiatic,,15.275580145000049,97.74089603000004,aust1305,,family,,,,,,,
puqu1242,Puquina,South America,-15.8992,-69.9611,puqu1242,puq,language,BO,,,puq,1607,1750,true
gule1241,Gule,Africa,11.8336,33.6929,gule1241,gly,language,SD,,,gly,,1985,true
kimk1238,Kimki,Papunesia,-4.2742,140.884,kimk1238,sbt,language,ID,,,sbt,,,true
yana1271,Yana,North America,39.2769,-121.608,yana1271,ynn,language,US,,,ynn,,1916,true
omur1241,Omurano,South America,-4.09028,-76.01,omur1241,omu,language,PE,,,omu,,1958,true
marr1257,Marrku-Wurrugu,,-11.273150000000001,132.445,marr1257,,family,,,,,,,
gaga1251,Gaagudju,Australia,-12.5176,132.643,gaga1251,gbu,language,AU,,,gbu,,2002,true
nakh1245,Nakh-Daghestanian,,42.27952944913645,46.28465264311167,nakh1245,,family,,,,,,,
taul1250,Taulil-Butam,,-4.457973,152.17033700000002,taul1250,,family,,,,,,,
sali1297,Saliban,,4.8956125,-68.276825,sali1297,,family,,,,,,,
aika1237,Aikanã,South America,-12.6695,-60.5353,aika1237,tba,language,BR,,,tba,,,true
fuln1248,Fulniô Proper,South America,-9.02591,-37.1402,fuln1248,,dialect,,fuln1247,fuln1247,fun,,,
yate1241,Yatê,South America,-9.02591,-37.1402,yate1241,,dialect,,fuln1247,fuln1247,fun,,,
zoqu1261,Zoque,,17.314201222222223,-94.06080472222222,zoqu1261,,family,,mixe1284,,,,,
mixe1286,Mixe,,16.662185928320202,-94.37850141796119,mixe1286,,family,,mixe1284,,,,,
nort2924,Northern North Halmahera,,1.0919270364713851,127.68355624954916,nort2924,,family,,nort2923,,,,,
west2600,West Makian,Papunesia,0.45332,127.63,west2600,mqs,language,ID,nort2923,,mqs,,,false
tapa1262,Taparita,South America,7.65,-67.6,tapa1262,,language,VE,otom1276,,,,1788,false
otom1301,Otomaco,South America,7.6197859,-66.4990389,otom1301,,language,VE,otom1276,,,,1788,false
kaib1243,Kaibu,Papunesia,-6.62687,143.284,kaib1243,,dialect,,fasu1242,fasu1242,faa,,,
some1244,Some,Papunesia,-6.62687,143.284,some1244,,dialect,,fasu1242,fasu1242,faa,,,
namo1245,Namome,Papunesia,-6.62687,143.284,namo1245,,dialect,,fasu1242,fasu1242,faa,,,
core1252,Core Chibchan,,8.964296505281874,-78.42658759401216,core1252,,family,,chib1249,,,,,
pech1241,Pech,North America,15.8033,-85.558,pech1241,pay,language,HN,chib1249,,pay,,,false
oute1261,Outer Nimboranic,,-2.57601375,140.31037500000002,oute1261,,family,,nimb1257,,,,,
nucl1633,Nimboran,Papunesia,-2.5803,140.179,nucl1633,nir,language,ID,nimb1257,,nir,,,false
west2881,Western Atakapa,North America,30.9121,-93.0827,west2881,,dialect,,atak1252,atak1252,aqp,,,
east2802,Eastern Atakapa,North America,30.9121,-93.0827,east2802,,dialect,,atak1252,atak1252,aqp,,,
bolg1249,Bolgar,,52.0792455,44.946107,bolg1249,,family,,turk1311,,,,,
comm1245,Common Turkic,,46.60446735032829,84.67270555284043,comm1245,,family,,turk1311,,,,,
nucl1452,Mombum,Papunesia,-8.27141,138.773,nucl1452,mso,language,ID,momb1255,,mso,,,false
kone1241,Koneraw,Papunesia,-8.37424,138.0675,kone1241,kdw,language,ID,momb1255,,kdw,,,false
east2432,Eastern Saharan,,16.0771,24.646299999999997,east2432,,family,,saha1256,,,,,
west2505,Western Saharan,,15.292795666666667,14.21246533333333,west2505,,family,,saha1256,,,,,
maja1242,Majang,Africa,7.71,34.97,maja1242,mpe,language,ET,surm1244,,mpe,,,false
sout2836,South Surmic,,6.053997541666667,34.97676691666666,sout2836,,family,,surm1244,,,,,
nort2929,Northeast Fuyug,Papunesia,-8.6371,147.312,nort2929,,dialect,,fuyu1242,fuyu1242,fuy,,,
west2603,West Fuyug,Papunesia,-8.6371,147.312,west2603,,dialect,,fuyu1242,fuyu1242,fuy,,,
nort2928,North-South Udab,Papunesia,-8.6371,147.312,nort2928,,dialect,,fuyu1242,fuyu1242,fuy,,,
cent2124,Central Udab,Papunesia,-8.6371,147.312,cent2124,,dialect,,fuyu1242,fuyu1242,fuy,,,
siaw1243,Siawi,Papunesia,-4.05312,141.42,siaw1243,mmp,language,PG,amto1249,,mmp,,,false
amto1250,Amto,Papunesia,-4.12165,141.339,amto1250,amt,language,PG,amto1249,,amt,,,false
defa1248,Defaka,Africa,4.58451,7.50186,defa1248,afn,language,NG,ijoi1239,,afn,,,false
ijoo1239,Ijo,,4.822345531823114,6.374341021090737,ijoo1239,,family,,ijoi1239,,,,,
garz1234,Garza,North America,26.1333,-98.4667,garz1234,xgr,dialect,MX,come1251,come1251,xgr,,,
mamu1257,Mamulique,North America,26.1333,-98.4667,mamu1257,emm,dialect,MX,come1251,come1251,emm,,1855,
come1253,Comecrudo,North America,26.1333,-98.4667,come1253,,dialect,,come1251,come1251,xcm,,,
tiri1259,Tirio,,-8.437020667992517,142.7804655308871,tiri1259,,family,,anim1240,,,,,
inla1262,Inland Gulf of Papua,,-7.516599211214941,144.1784628546941,inla1262,,family,,anim1240,,,,,
mari1437,Marind-Boazi-Yaqai,,-7.049831666666666,140.2135,mari1437,,family,,anim1240,,,,,
sout2981,Southern Wakashan,,49.12161412850002,-125.66769733049999,sout2981,,family,,waka1280,,,,,
nort2964,Northern Wakashan,,52.63985,-127.93325,nort2964,,family,,waka1280,,,,,
kwam1249,Gwama,Africa,9.50836,34.2457,kwam1249,kmq,language,ET,koma1264,,kmq,,,false
opuu1238,Central Koman,,8.961001,33.9717865,opuu1238,,family,,koma1264,,,,,
tima1241,Tima,Africa,11.7176,29.1632,tima1241,tms,language,SD,katl1246,,tms,,,false
katl1236,Katla-Julud,,11.665754,29.4176465,katl1236,,family,,katl1246,,,,,
sout2758,Southern Tangkic,,-17.224674999999998,139.091,sout2758,,family,,tang1340,,,,,
lard1243,Lardil,Australia,-16.56152,139.4343,lard1243,lbz,language,AU,tang1340,,lbz,,,false
zapa1252,Zaparo-Abishira,,-2.659155,-75.45255,zapa1252,,family,,zapa1251,,,,,
iqui1244,Iquito-Arabela,,-3.0742200000000004,-74.89604,iqui1244,,family,,zapa1251,,,,,
goon1238,Gooniyandi,Australia,-18.4073,126.351,goon1238,gni,language,AU,buna1274,,gni,,,false
buna1275,Bunaba,Australia,-17.8297,125.631,buna1275,bck,language,AU,buna1274,,bck,,,false
guay1257,Guayabero,South America,2.8969,-71.844,guay1257,guo,language,CO,guah1252,,guo,,,false
nucl1828,Nuclear Guahiboan,,6.313337499999999,-70.5869125,nucl1828,,family,,guah1252,,,,,
doso1239,Doso,Papunesia,-7.85806,142.656,doso1239,dol,language,PG,doso1238,,dol,,,false
turu1250,Turumsa,Papunesia,-7.93238,142.568,turu1250,tqm,language,PG,doso1238,,tqm,,,false
horu1241,Horuru,Papunesia,-3.12875,129.387,horu1241,hrr,language,ID,book1242,,hrr,,,false
pend1244,Pending Report Release,,,,pend1244,,family,,book1242,,,,,
shua1252,Shuadit,Eurasia,44.1692,5.06601,shua1252,sdt,language,FR,book1242,,sdt,,1977,false
sans1276,Sansu,Eurasia,21.6402,100.099,sans1276,sca,language,MM,book1242,,sca,,,false
olko1234,Olkol,Australia,-15.2,142.4,olko1234,olk,language,AU,book1242,,olk,,,false
tlal1234,Tlalitzlipa Nahuatl,,,,tlal1234,nhj,language,,book1242,,nhj,,,false
nort3249,Northern Zhuang,,,,nort3249,ccx,language,,book1242,,ccx,,,false
kich1264,"K'iche', Cunén",North America,,,kich1264,cun,language,GT,book1242,,cun,,,false
aghu1256,Aghu Tharnggalu (Retired),Australia,-15.0,144.0,aghu1256,gtu,language,AU,book1242,,gtu,,1960,false
kich1265,"K'iche', Eastern",North America,,,kich1265,quu,language,GT,book1242,,quu,,,false
sout3224,Southern Pesisir,,,,sout3224,pec,language,,book1242,,pec,,,false
tzel1255,"Tzeltal, Bachajón",North America,16.64,-92.28,tzel1255,tzb,language,MX,book1242,,tzb,,,false
chil1283,Chilean Quechua,South America,-23.7036,-67.7604,chil1283,cqu,language,CL,book1242,,cqu,,,false
yars1234,Yarsun,Papunesia,-2.21222,139.472,yars1234,yrs,language,ID,book1242,,yrs,,,false
waha1239,Wahau Kayan,Papunesia,1.42088,116.6795,waha1239,whu,language,ID,book1242,,whu,,,false
tare1239,Tareng,Eurasia,15.4928,107.296,tare1239,tgr,language,LA;VN,book1242,,tgr,,,false
ndon1252,Ndonde Hamba,Africa,-10.5584,38.1253,ndon1252,njd,language,TZ,book1242,,njd,,,false
jaru1257,Jaruára,,,,jaru1257,jap,language,,book1242,,jap,,,false
ndeg1238,Nde-Gbite,Africa,7.065,10.47,ndeg1238,ned,language,NG,book1242,,ned,,,false
laba1241,Laba,Papunesia,1.66675,127.583,laba1241,lau,language,ID,book1242,,lau,,,false
ijaz1238,Ija-Zuba,Africa,8.97183,6.9861,ijaz1238,vki,language,NG,book1242,,vki,,,false
chip1236,Chipiajes,South America,3.08332,-71.1667,chip1236,cbe,language,CO,book1242,,cbe,,,false
khia1237,Khiamniungan Naga (Retired),,,,khia1237,nky,language,,book1242,,nky,,,false
ayic1234,Ayi (China),Eurasia,27.1213,98.8684,ayic1234,ayx,language,CN,book1242,,ayx,,,false
sava1244,Savara,Eurasia,18.7302,84.1414,sava1244,svr,language,IN,book1242,,svr,,,false
aram1252,Aramanik,Africa,-2.90656,37.3491,aram1252,aam,language,TZ,book1242,,aam,,,false
arak1254,Arakwal,Australia,,,arak1254,rkw,language,AU,book1242,,rkw,,,false
silt1241,Silt'e (Retired),,,,silt1241,xst,language,,book1242,,xst,,,false
takp1246,Takpa (Retired),Eurasia,28.1652,88.4254,takp1246,tkk,language,CN,book1242,,tkk,,,false
amap1241,Amapá Creole,,,,amap1241,amd,language,,book1242,,amd,,,false
mamc1234,"Mam, Central",North America,,,mamc1234,mvc,language,GT,book1242,,mvc,,,false
tete1252,Tetete,South America,-0.02668,-76.5761,tete1252,teb,language,EC,book1242,,teb,,1975,false
phan1256,Phangduwali,Eurasia,27.15945,87.35371,phan1256,phw,language,NP,book1242,,phw,,,false
mala1431,Malakhel,Eurasia,33.0726,69.0719,mala1431,mld,language,AF,book1242,,mld,,,false
nort3144,Northwestern Tamang,Eurasia,27.9087,85.1648,nort3144,tmk,language,NP,book1242,,tmk,,,false
ting1253,Tingal,Africa,12.1797,31.1244,ting1253,tie,language,SD,book1242,,tie,,,false
lang1333,Lang'e,Eurasia,,,lang1333,yne,language,CN,book1242,,yne,,,false
adap1234,Adap,Eurasia,27.141,90.3369,adap1234,adp,language,BT,book1242,,adp,,,false
tzot1264,"Tzotzil, Zinacantán",North America,16.64,-92.74,tzot1264,tzz,language,MX,book1242,,tzz,,,false
gema1236,Geman Deng,,,,gema1236,gen,language,,book1242,,gen,,,false
sout2718,Southwestern Tamang,Eurasia,27.5722,84.9036,sout2718,tsf,language,NP,book1242,,tsf,,,false
rana1249,Ranau (Retired),,,,rana1249,rae,language,,book1242,,rae,,,false
beti1250,Beti (Cameroon),Africa,3.22265,11.6896,beti1250,btb,language,CM,book1242,,btb,,,false
kior1239,Kiorr,Eurasia,21.0684,101.211,kior1239,xko,language,LA;MM,book1242,,xko,,,false
desi1235,Desiya,Eurasia,18.965,82.646,desi1235,dso,language,IN,book1242,,dso,,,false
tarp1241,Sufrai,,,,tarp1241,suf,language,,book1242,,suf,,,false
quet1239,Quetzaltepec Mixe,North America,16.92147,-95.67269,quet1239,pxm,language,MX,book1242,,pxm,,,false
chuj1251,"Chuj, Ixtatán",North America,,,chuj1251,cnm,language,GT;MX,book1242,,cnm,,,false
sout3125,Southern Betsimisaraka Malagasy (Retired),Africa,-20.8687,48.1108,sout3125,bjq,language,MG,book1242,,bjq,,,false
wira1260,Wirangu-Nauo,Australia,-31.6356,131.719,wira1260,wiw,language,AU,book1242,,wiw,,,false
lyon1239,Lyons Sign Language,Eurasia,48.5642,2.36811,lyon1239,lsg,language,FR,book1242,,lsg,,,false
taen1234,Taensa,North America,,,taen1234,,language,US,book1242,,,,,false
bisu1247,Bisu (Retired),,,,bisu1247,bii,language,,book1242,,bii,,,false
bhal1245,Bhalay,Eurasia,21.2665,77.8268,bhal1245,bhx,language,IN,book1242,,bhx,,,false
alag1249,Alaguilac,North America,,,alag1249,,language,GT,book1242,,,,,false
